英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Beijing Institute of Computer Applications and Simulation 
Technology",北京计算机技术及应用研究所,01/08/2018,.,.,,研究所,EL
Beijing Institute of Mechanical Equipment,北京机械设备研究所,01/08/2018,.,.,,研究所,EL
Beijing Guangda Optoelectronics,北京环境特征研究所,01/08/2018,.,.,,研究所,EL
Beijing Electronic Document Service Center,北京电子工程总体研究所,01/08/2018,.,.,,研究所,EL
Xian Changfeng Electromechanical Institute,西安长峰机电研究所,01/08/2018,.,.,,研究所,EL
Beijing Xinfeng Machinery Factory,北京新风机械厂,01/08/2018,.,.,,研究所,EL
Beijing Changfeng Machinery Factory,北京长峰机械厂,01/08/2018,.,.,,研究所,EL
Beijing Xinli Machinery Factory,北京新立机械厂,01/08/2018,.,.,,研究所,EL
"China Electronics Technology
Group Corporation 55th
Research Institute ","中国电子科技集团公司第五十五研究所
南京电子器件研究所",2018/8/1;2020/6/5,.,.,,研究所,EL
Nanjing Guosheng Electronics,南京国盛电子有限公司,2018/8/1;2020/6/5,1,0,,内地企业,EL
Nanjing Guobo Electronic,南京国博电子股份有限公司,2018/8/1;2020/6/5,2,2,688375,内地企业,EL
NEDITEK,南京南德赛科技有限公司,2018/8/1;2020/6/5,1,0,,内地企业,EL
"China Tech Hi Industry
Import and Export
Corporation",天航工业进出口有限公司,01/08/2018,1,0,,内地企业,EL
China Volant Industry,中国华腾工业有限公司,01/08/2018,1,0,,内地企业,EL
"Hebei Far East
Communication System
Engineering",河北远东通信系统工程有限公司,01/08/2018,1,1,002544,内地企业,EL
"China Electronics Technology
Group Corporation 14th
Research Institute (CETC 14)","中国电子科技集团公司第十四研究所
（南京电子技术研究所）",01/08/2018,.,.,,研究所,EL
"Nanjing SunSea Industry
Corporation",南京三思实业有限公司,01/08/2018,1,0,,内地企业,EL
"Nanjing Institute of Radio
Technology",南京无线电技术研究所,01/08/2018,.,.,,研究所,EL
"China Electronics Technology
Group Corporation 38th
Research Institute (CETC 38)",中国电子科技集团公司第三十八研究所,01/08/2018,.,.,,研究所,EL
Calvin Law,,2018/9/4;2019/8/14;2020/12/23,.,.,,港企,EL
CLC Holdings Limited,,2018/9/4;2019/8/14;2020/12/23,.,.,,港企,EL
LHI Technology (H.K.) Company Limited,,2018/9/4;2019/8/14;2020/12/23,.,.,,港企,EL
"Hisiang Logistics Company
Limited",北京海翔国际运输代理有限公司,2018/9/4;2021/6/1,0,0,,内地企业,EL
"ZM International Company
Ltd.,",,2018/9/4;2019/8/14;2020/12/23,.,.,,港企,EL
Ma Yunong,,04/09/2018,.,.,,个人,EL
Seajet Company Limited,北京海翔国际运输代理有限公司,2018/9/4,0,0,,内地企业,EL
Ray Hui,,2018/9/4;2020/12/23,.,.,,个人,EL
"Fujian Jinhua Integrated
Circuit Company, Ltd.",福建省晋华集成电路有限公司,30/10/2018,0,0,,内地企业,EL
"Avin Electronics Technology Co., Ltd.",,2019/5/14;2020/12/23,.,.,,港企,EL
"Multi-Mart Electronics
Technology Co, Ltd.",,2019/5/14;2020/12/23,.,.,,港企,EL
"Taizhou CBM-Future New
Material Science and
Technology Co., Ltd.",台州中浮新材料科技股份有限公司,14/05/2019,0,0,,内地企业,EL
"Tenco Technology Company
Ltd",深圳市天高科技有限公司,14/05/2019,0,0,,内地企业,EL
"Shenzhen Shengfaweiye
Electronic Co., Ltd.",深圳市盛发伟业电子有限公司,2019/5/14;2020/12/23;2022/12/19,0,0,,内地企业,EL
Yutron Technology Co. Ltd.,,2019/5/14;2020/12/23,.,.,,港企,EL
Longkui Qu,,14/05/2019,.,.,,个人,EL
"Beijing Huawei Digital Technologies Co., Ltd.",北京华为数字技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Chengdu Huawei High-Tech
Investment Co., Ltd.,",成都华为高新投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Chengdu Huawei
Technologies Co., Ltd.,",華爲技術投資有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Dongguan Huawei Service
Co., Ltd.",东莞华为服务有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Dongguan Lvyuan Industry
Investment Co., Ltd.",东莞绿苑实业投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Gui'an New District Huawei
Investment Co., Ltd",贵安新区华为投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Hangzhou Huawei Digital
Technology Co., Ltd.",杭州华为数字技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"HiSilicon Optoelectronics Co.,
Ltd",海思光电子有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"HiSilicon Technologies Co.,
Ltd (HiSilicon)",深圳市海思半导体有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"HiSilicon Tech (Suzhou) Co.,
Ltd.",苏州市海思半导体有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Device Co., Ltd",华为终端（东莞）有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Device (Hong Kong)
Co., Limited,",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Huawei Device (Shenzhen)
Co., Ltd",华为终端（深圳）有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
Huawei Technologies Co. Ltd.,,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Hua Ying Management Co.
Limited",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Songshan Lake Southern
Factory",松山湖实验室,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,研究所,EL
"Huawei International Co.,
Limited",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Huawei Machine Co., Ltd.",华为机器有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Software
Technologies Co., Ltd.,",华为软件技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Tech. Investment Co.,
Limited",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Huawei Technical Service
Co., Ltd",华为技术服务有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Technologies Co.,Ltd.",华为技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huawei Digital Technologies
(Suzhou) Co., Ltd.",华为数字技术（苏州）有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Shanghai Huawei
Technologies Co., Ltd.",上海华为技术有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Zhejiang Huawei
Communications Technology
Co., Ltd.",浙江华为通信技术有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Huawei Training (Dongguan)
Co., Ltd.",华为培训（东莞）有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Huayi Internet Information Service Co., Ltd.",华宜互联信息服务有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"North Huawei
Communication Technology
Co., Ltd.",北京北方华为通信技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shanghai Haisi Technology
Co., Ltd",海思技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shanghai Mossel Trade Co.,
Ltd., Shanghai, China.",上海莫塞尔贸易有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei Technical
Services Co., Ltd",深圳市华为技术服务有限公司,2019/5/21;2019/8/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei Terminal
Commercial Co., Ltd.,",东莞华为终端商业有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei Training
School Co., Ltd.",深圳市华为培训学院有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huayi Loan Small
Loan Co., Ltd.,",深圳市华宜贷小额贷款有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Legrit Technology
Co., Ltd.",深圳市力捷科技有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Shenzhen Smartcom
Business Co., Ltd.",深圳慧通商务有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Smartcom (Hong Kong) Co.,Limited",,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,.,.,,港企,EL
"Suzhou Huawei Investment Co., Ltd.",苏州华为投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Wuhan Huawei Investment Co., Ltd.",武汉华为投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Xi'an Huawei Technologies
Co., Ltd.",西安华为技术有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Xi'an Ruixin Investment Co.,
Ltd",西安锐信投资有限公司,2019/5/21;2020/5/19;2020/6/18;2020/8/20;2022/2/3;2022/9/9,1,0,,内地企业,EL
"Chengdu Haiguang
Integrated Circuit",成都海光集成电路设计有限公司,2019/6/24;2022/10/13,1,1,688041,内地企业,EL
"Chengdu Haiguang
Microelectronics Technology",成都海光微电子技术有限公司,2019/6/24;2022/10/13,1,1,688041,内地企业,EL
"Higon Information
Technology",海光信息技术股份有限公司,2019/6/24;2022/10/13,2,2,688041,内地企业,EL
Tianjin Shuguang Computer Industry,曙光信息产业股份有限公司,2019/6/24;2022/10/13,2,2,603019,内地企业,EL
"Wuxi Jiangnan Institute of
Computing Technology",无锡江南计算技术研究所,2019/6/24;2022/10/13,.,.,,研究所,EL
"China General Nuclear Power
Corporation (CGNPC)",中国广核电力股份有限公司,14/08/2019,1,2,003816,内地企业,EL
"China General Nuclear Power
Group",中国广核集团有限公司,14/08/2019,2,1,003816,内地企业,EL
"China Nuclear Power
Technology Research
Institute Co. Ltd.",中广核研究院有限公司,14/08/2019,1,1,003816,内地企业,EL
Corad Technology Limited,,2019/8/14;2020/12/23;2021/11/26,.,.,,港企,EL
"LHI Technology (HK.)
Company Limited",,2019/8/14;2020/12/23,.,.,,港企,EL
Suzhou Nuclear Power Research Institute Co. Ltd.,苏州热工研究院有限公司,14/08/2019,1,1,003816,内地企业,EL
"Beijing Huawei Longshine Information Technology Co.,Ltd.",北京华为朗新科技有限责任公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou New Longshine Information Technology Co., Ltd.",杭州新朗新信息技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou Huawei
Communication Technology
Co., Ltd.",杭州华为企业通信技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Hangzhou Huawei
Enterprises",,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huahai Zhihui Technology
Co., Ltd",华海智汇技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,1,600487,内地企业,EL
Huawei Tech. Investment Co.,成都华为技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Huawei Technology Co., Ltd.
Chengdu Research Institute",华为技术有限公司成都研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technology Co., Ltd.
Hangzhou Research Institute",华为技术有限公司杭州研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd.
Beijing Research Institute",华为技术有限公司北京研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd. Material Characterization Lab",,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Huawei Technologies Co., Ltd.
Xi'an Research Institute",华为技术有限公司西安研究所,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,.,.,,研究所,EL
"Nanchang Huawei
Communication Technology",上海华为技术有限公司南昌办事处,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,0,0,,内地企业,EL
"Ningbo Huawei Computer &
Net Co., Ltd.",宁波大榭开发区优必盛计算机网络有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,0,0,,内地企业,EL
"Shenzhen Huawei Anjiexin
Electricity Co., Ltd.",深圳市华为安捷信电气有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei New
Technology Co., Ltd.",深圳市华为新技术有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
"Shenzhen Huawei
Technologies Software",深圳市华为技术软件有限公司,2019/8/21;2020/5/19;2020/6/18;2020/8/20;2021/12/17;2022/2/3;2022/2/14;2022/4/11;2022/9/9,1,0,,内地企业,EL
Aksu District Public Security Bureau,阿克苏市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Altay Municipality Public Security Bureau,阿勒泰市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Bayingolin Mongolian Autonomous Prefecture Public Security Bureau,新疆巴音郭楞蒙古自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Boertala Mongolian Autonomous Prefecture Public Security Bureau,博尔塔拉蒙古自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Changji Hui Autonomous
Prefecture Public Security
Bureau",昌吉回族自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Beijing Sensetime Technology Development Co., Ltd.",北京市商汤科技开发有限公司,2019/10/9;2020/6/5;2020/7/22;2022/10/13,1,0,,内地企业,EL
Dahua Technology,浙江大华技术股份有限公司,2019/10/9;2020/7/22;2022/10/13,2,2,002236,内地企业,EL
IFLYTEK,科大讯飞股份有限公司,2019/10/9;2020/7/22;2022/10/13,2,2,002230,内地企业,EL
Megvii Technology,北京旷视科技有限公司,2019/10/9;2020/7/22;2022/10/13,2,0,,内地企业,EL
"Xiamen Meiya Pico
Information Co. Ltd.",国投智能（厦门）信息股份有限公司,2019/10/9;2020/7/22,2,2,300188,内地企业,EL
Yitu Technologies,上海依图网络科技有限公司,2019/10/9;2020/7/22;2022/10/13,2,0,,内地企业,EL
"Hangzhou Hikvision Digital Technology Co., Ltd.",杭州海康威视数字技术股份有限公司,2019/10/9;2020/6/5;2020/7/22,2,2,002415,内地企业,EL
"Yixin Science and Technology
Co. Ltd.",颐信科技有限公司,2019/10/9;2020/6/5;2020/7/22,2,0,,内地企业,EL
Hami Municipality Public Security Bureau,哈密市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Hetian Prefecture Public
Security Bureau",和田地区公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kashgar Prefecture Public
Security Bureau",喀什地区公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kelamayi Municipality Public
Security Bureau",克拉玛依市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Kezilesu Kyrgyz Autonomous
Prefecture Public Security
Bureau",克孜勒苏柯尔克孜自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Shihezi Municipality Public
Security Bureau",石河子市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Tacheng Prefecture Public
Security Bureau",塔城州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Tumushuke Municipal Public
Security Bureau",图木舒克市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Turfan Municipality Public
Security Bureau",吐鲁番市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Urumqi Municipal Public
Security Bureau",乌鲁木齐市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Wujiaqu Municipality Public
Security Bureau",五家渠市公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Xinjiang Police College,新疆警察学院,2019/10/9;2020/7/22,.,.,,高校,EL
"Xinjiang Production and
Construction Corps (XPCC)
Public Security Bureau",新疆生产建设兵团公安分局,2019/10/9;2020/7/22,.,.,,机关,EL
"Xinjiang Uyghur Autonomous
Region (XUAR) People's
Government Public Security
Bureau",新疆维吾尔自治区人民政府公安局,2019/10/9;2020/7/22,.,.,,机关,EL
"Yili Kazakh Autonomous
Prefecture Public Security
Bureau",伊犁哈萨克自治州公安局,2019/10/9;2020/7/22,.,.,,机关,EL
Wuhan IRCEN Technology,武汉市伊尔森科技有限公司,16/03/2020,0,0,,内地企业,EL
Jalal Rohollahnejad,,16/03/2020,.,.,,个人,EL
Beijing Computational Science Research Center,北京计算科学研究中心,05/06/2020,.,.,,研究所,EL
"Beijing High Voltage
Science Research Center.",北京高压科学研究中心,05/06/2020,.,.,,研究所,EL
"Chengdu Fine Optical
Engineering Research Center",成都精细光学工程研究中心,05/06/2020,.,.,,研究所,EL
Aksu Huafu Textiles Co.,阿克苏华孚色纺有限公司,2020/6/5;2020/7/22,1,1,002042,内地企业,EL
"Beijing Cloudmind Technology Co., Ltd.",北京中云融信科技有限公司,05/06/2020,0,0,,内地企业,EL
"Beijing Jincheng Huanyu Electronics Co., Ltd.",北京锦程环宇科贸有限公司,05/06/2020,2,0,,内地企业,EL
"China Jiuyuan Trading
Corporation",中国久远高新技术装备有限公司,05/06/2020,2,0,,内地企业,EL
"Cloudminds (Hong Kong)
Limited",,2020/6/5;2020/12/23,.,.,,港企,EL
"Chongqing Cloudwalk
Technology Co., Ltd",重庆中科云从科技有限公司,2020/6/5;2020/7/22,1,1,688327,内地企业,EL
"FiberHome Technologies
Group",烽火通信科技股份有限公司,2020/6/5;2020/7/22,2,2,600498,内地企业,EL
"Harbin Chuangyue
Technology Co. Ltd.",哈尔滨创越科技有限公司,05/06/2020,0,0,,内地企业,EL
"Harbin Yun Li Da Technology
and Development Co., Ltd.",哈尔滨蕴力达科技开发有限公司,05/06/2020,0,0,,内地企业,EL
"—Shenzhen Yuntian Lifei
Technology Co., Ltd.",深圳云天励飞技术股份有限公司,2020/6/5;2020/7/22;2022/10/13,2,2,688343,内地企业,EL
"Chengdu Yinchen Netcom
Technology Co., Ltd",银晨网讯科技有限公司,2020/6/5;2020/7/22,1,0,,内地企业,EL
