英文名称,中文名称,制裁日期,是否母公司,是否上市,股票代码,备注,所在清单
"Beijing Sevenstar Flowmeter Co., Ltd.",北京华丞电子有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Beijing Sevenstar Integrated Circuit Equipment Co., Ltd.",北京七星华创集成电路装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Beijing Shuoke Zhongkexin Electronic Equipment Co., Ltd.",北京烁科中科信电子装备有限公司,2024/12/02,,,,内地企业,EL
"Beijing Skyverse Technology Co., Ltd.",北京中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
Beijing Zhongke Xin Electronic Equipment,中电科烁科电子装备（北京）有限公司,2024/12/02,,,,内地企业,EL
"Changguang Jizhi Optical Technology Co., Ltd.",长光集智光学科技有限公司,2024/12/02,,,,内地企业,EL
"Changsha Zhichun Application Technology Co., Ltd.",长沙至纯应用科技有限公司,2024/12/02,,,,内地企业,EL
"Chengdu Huada Jiutianke Technology Co., Ltd.",成都华大九天科技有限公司,2024/12/02,,,,内地企业,EL
"Chengdu Skyverse Technology Co., Ltd.",成都中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
Chinese Academy of Sciences Institute of Microelectronics,中国科学院微电子研究所,2024/12/02,,,,研究所,EL
"Dongfang Jingyuan Electron Co., Ltd.",东方晶源微电子科技（北京）股份有限公司,2024/12/02,,,,内地企业,EL
"Guangzhou Huada Jiutian Technology Co., Ltd.",广州华大九天科技有限公司,2024/12/02,1,1,301269.0,内地企业,EL
"Guangzhou Skyverse Technology Co., Ltd.",广州中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
"Guowei Group (Shenzhen) Co., Ltd.",国微集团（深圳）有限公司,2024/12/02,2,0,,内地企业,EL
"Hefei Kaishitong Semiconductor Co., Ltd.",合肥凯世通半导体有限公司,2024/12/02,,,,内地企业,EL
"Hefei Naura Microelectronics Equipment Co., Ltd.",合肥北方华创微电子装备有限公司,2024/12/02,,,,内地企业,EL
"Hefei Zhihui Semiconductor Application Technology Co., Ltd.",合肥至汇半导体应用技术有限公司,2024/12/02,,,,内地企业,EL
"Hefei Zhiwei Microelectronics Co., Ltd.",合肥至微微电子有限公司,2024/12/02,,,,内地企业,EL
"Hefei Zhiwei Semiconductor Co., Ltd.",合肥至微半导体有限公司,2024/12/02,,,,内地企业,EL
"Huafeng Test & Control Technology (Tianjin) Co., Ltd.",华峰测控技术（天津）有限责任公司,2024/12/02,1,1,688200.0,内地企业,EL
"Hwa Tsing (Beijing) Technology Co., Ltd.",华海清科（北京）科技有限公司,2024/12/02,1,1,688120.0,内地企业,EL
"Hwa Tsing (Guangzhou) Semiconductor Co., Ltd.",华海清科（广州）半导体有限公司,2024/12/02,1,1,688120.0,内地企业,EL
"Hwa Tsing (Shanghai) Semiconductor Co., Ltd.",华海清科（上海）半导体有限公司,2024/12/02,1,1,688120.0,内地企业,EL
"Hwa Tsing Technology Co., Ltd.",华海清科股份有限公司,2024/12/02,1,1,688120.0,内地企业,EL
JAC Capital,北京建广资产管理有限公司,2024/12/02,,,,内地企业,EL
"Jiangsu Nata Optoelectronic Material Co., Ltd.",江苏南大光电材料股份有限公司,2024/12/02,2,2,300346.0,内地企业,EL
"Jiangsu Qiwei Semiconductor Equipment Co., Ltd.",江苏启微半导体设备有限公司,2024/12/02,,,,内地企业,EL
"Jiangsu Zhichun System Integration Co., Ltd.",江苏至纯系统集成有限公司,2024/12/02,,,,内地企业,EL
Kingstone Technology Hong Kong Limited,,2024/12/02,,,,港企,EL
"Nanda Optoelectronic Semiconductor Materials Co., Ltd.",南大光电半导体材料有限公司,2024/12/02,1,1,300346.0,内地企业,EL
"Nanjing Huada Jiutianke Technology Co., Ltd.",南京华大九天科技有限公司,2024/12/02,1,1,301269.0,内地企业,EL
"Naura Technology Group Co., Ltd.",北方华创科技集团股份有限公司,2024/12/02,,,,内地企业,EL
Ningbo Nanda Optoelectronic Materials Ltd.,宁波南大光电材料有限公司,2024/12/02,,,,内地企业,EL
"Northern Integrated Circuit Technology Innovation Center (Beijing) Co., Ltd.",北方集成电路技术创新中心（北京）有限公司,2024/12/02,,,,内地企业,EL
"Oriental Crystal Microelectronics Technology (Qingdao) Co., Ltd.",东方晶源微电子科技（青岛）有限公司,2024/12/02,,,,内地企业,EL
"Oriental Crystal Microelectronics Technology (Shanghai) Co., Ltd.",东方晶源微电子科技（上海）有限公司,2024/12/02,,,,内地企业,EL
Piotech,拓荆科技股份有限公司,2024/12/02,2,2,688072.0,内地企业,EL
"Piotech (Beijing) Co., Ltd.",拓荆科技（北京）有限公司,2024/12/02,1,1,688072.0,内地企业,EL
"Piotech (Shanghai) Co., Ltd.",拓荆科技（上海）有限公司,2024/12/02,1,1,688072.0,内地企业,EL
"Piotech Chuangyi (Shenyang) Semiconductor Equipment Co., Ltd.",拓荆创益（沈阳）半导体设备有限公司,2024/12/02,1,1,688072.0,内地企业,EL
"Piotech Jianke (Haining) Semiconductor Equipment Co., Ltd.",拓荆键科（海宁）半导体设备有限公司,2024/12/02,1,1,688072.0,内地企业,EL
"Qingxin Technology Co., Ltd.",青芯科技（上海）半导体有限公司,2024/12/02,,,,内地企业,EL
Quanjiao Nanda Optoelectronic Materials Ltd.,全椒南大光电材料有限公司,2024/12/02,1,1,300346.0,内地企业,EL
Raintree Scientific Instruments (Shanghai) Corporation,睿励科学仪器（上海）有限公司,2024/12/02,,,,内地企业,EL
"Ruili Microelectronics Equipment (Shanghai) Co., Ltd.",睿励微电子设备（上海）有限公司,2024/12/02,,,,内地企业,EL
"Shandong Feiyuan Gas Co., Ltd.",南大光电（淄博）有限公司,2024/12/02,1,1,300346.0,内地企业,EL
"Shanghai AGM Gas Co., Ltd.",上海艾格姆气体有限公司,2024/12/02,1,1,300346.0,内地企业,EL
"Shanghai Aipusi Precision Equipment Co., Ltd.",上海艾璞思精密设备有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Feiai Technology Co., Ltd.",上海飞埃技术有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Huada Jiutian Information Technology Co., Ltd.",上海华大九天信息科技有限公司,2024/12/02,1,1,301269.0,内地企业,EL
"Shanghai Integrated Circuit Equipment & Materials Industry Innovation Center Co., Ltd.",上海集成电路装备材料产业创新中心有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Jingce Semiconductor Technology Co., Ltd.",上海精测半导体技术有限公司,2024/12/02,1,1,300567.0,内地企业,EL
"Shanghai Jingzhuo Information Technology Co., Ltd.",上海精卓信息技术有限公司,2024/12/02,1,1,300567.0,内地企业,EL
"Shanghai Kaishitong Semiconductor Co., Ltd.",上海凯世通半导体股份有限公司,2024/12/02,1,1,600641.0,内地企业,EL
"Shanghai Lingang Kaishitong Semiconductor Co., Ltd.",上海临港凯世通半导体有限公司,2024/12/02,1,1,600641.0,内地企业,EL
"Shanghai Lizhi Technology Co., Ltd.",上海砺致科技有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Modern Advanced Ultra-Precision Manufacturing Center Co., Ltd.",上海现代先进超精密制造中心有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Nanpre Mechanics Co., Ltd.",上海微高精密机械工程有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Naura Microelectronics Equipment Co., Ltd.",上海北方华创微电子装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Shanghai Siwave Technology Co., Ltd.",上海芯物科技有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Skyverse Semiconductor Technology Co., Ltd.",上海中科飞测半导体科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
"Shanghai Xinsheng Jingrui Semiconductor Technology Co., Ltd.",上海新昇晶睿半导体科技有限公司,2024/12/02,1,1,688126.0,内地企业,EL
"Shanghai Xinsheng Jingtou Semiconductor Technology Co., Ltd.",上海新昇晶投半导体科技有限公司,2024/12/02,1,1,688126.0,内地企业,EL
"Shanghai Xinsheng Jinko Semiconductor Technology Co., Ltd.",上海新昇晶科半导体科技有限公司,2024/12/02,1,1,688126.0,内地企业,EL
"Shanghai Xinsheng Semiconductor Technology Co., Ltd.",上海新昇半导体科技有限公司,2024/12/02,1,1,688126.0,内地企业,EL
"Shanghai Yanquan Technology Co., Ltd.",上海岩泉科技有限公司,2024/12/02,1,1,688072.0,内地企业,EL
"Shanghai Yuliangsheng Technology Co., Ltd.",上海宇量昇科技有限公司,2024/12/02,,,,内地企业,EL
"Shanghai Yuwei Semiconductor Technology Co., Ltd.",上海御微半导体技术有限公司,2024/12/02,1,0,,内地企业,EL
"Shanghai Zhichun Alloy Manufacturing Co., Ltd.",上海诺同合金制造有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun Electronic Technology Co., Ltd.",上海至纯电子科技有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun Optoelectronic Equipment Co., Ltd.",上海泛楒立光电设备有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun Precision Gas Co., Ltd.",上海至纯精密气体有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun Precision Manufacturing Co., Ltd.",上海至纯精密制造有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun Purification System Technology Co., Ltd.",上海至纯洁净系统科技股份有限公司,2024/12/02,2,2,603690.0,内地企业,EL
"Shanghai Zhichun Semiconductor Equipment Co., Ltd",上海至纯半导体设备有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhichun System Integration Co., Ltd.",上海至纯系统集成有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zhijia Semiconductor Gas Co., Ltd.",上海至嘉半导体气体有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shanghai Zixi Optical Technology Co., Ltd.",上海紫锡光学技术有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Shengmei Semiconductor Equipment (Beijing) Co., Ltd.",盛美半导体设备（北京）有限公司,2024/12/02,1,1,688082.0,内地企业,EL
"Shengmei Semiconductor Equipment Wuxi Co., Ltd.",盛美半导体设备无锡有限公司,2024/12/02,1,1,688082.0,内地企业,EL
"Shengwei Semiconductor Equipment (Shanghai) Co., Ltd.",盛帷半导体设备（上海）有限公司,2024/12/02,2,2,688082.0,内地企业,EL
"Shenyang Xinyuan Micro Business Development Co., Ltd.",上海芯源微企业发展有限公司,2024/12/02,1,1,688037.0,内地企业,EL
"Shenyang Xinyuan Microelectronic Equipment Co., Ltd.",沈阳芯源微电子设备股份有限公司,2024/12/02,2,2,688037.0,内地企业,EL
"Shenzhen Guowei Hongbo Technology Co., Ltd.",深圳国微鸿博科技有限公司,2024/12/02,1,0,,内地企业,EL
"Shenzhen Guowei Sensing Technology Co., Ltd.",深圳国微感知技术有限公司,2024/12/02,1,0,,内地企业,EL
"Shenzhen Guoweichip Technology Co., Ltd.",深圳国微芯科技有限公司,2024/12/02,1,0,,内地企业,EL
"Shenzhen Huada Jiutianke Technology Co., Ltd.",深圳华大九天科技有限公司,2024/12/02,1,1,301269.0,内地企业,EL
"Shenzhen Jingyuan Information Technology Co., Ltd.",深圳晶源信息技术有限公司,2024/12/02,1,0,,内地企业,EL
"Shenzhen Naura Microelectronics Equipment Co., Ltd.",深圳北方华创微电子装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Shenzhen Pengxinxu Technology Co., Ltd.",深圳市鹏新旭技术有限公司,2024/12/02,1,0,,内地企业,EL
"Shenzhen Qianhai Skyverse Semiconductor Technology Co., Ltd.",深圳前海中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
"Shenzhen SiCarrier Technologies Co., Ltd.",深圳市新凯来技术有限公司,2024/12/02,,,,内地企业,EL
"Shenzhen Xinkailai Industrial Machinery Co., Ltd.",深圳市新凯来工业机器有限公司,2024/12/02,,,,内地企业,EL
"Shenzhen Zhangge Instrument Co., Ltd.",深圳市章阁仪器有限公司,2024/12/02,1,0,,内地企业,EL
Si’En Qingdao Co. Ltd.,芯恩（青岛）集成电路有限公司,2024/12/02,1,0,,内地企业,EL
Skyverse,深圳中科飞测科技股份有限公司,2024/12/02,1,1,688361.0,内地企业,EL
Skyverse Limited,,2024/12/02,,,,港企,EL
SMIC Advanced Technology R&D (Shanghai) Corporation,中芯国际集成电路新技术研发（上海）有限公司,2024/12/02,1,1,688981.0,内地企业,EL
"Suzhou Nanda Optoelectronic Materials Co., Ltd.",南大光电（苏州）有限公司,2024/12/02,1,1,300346.0,内地企业,EL
"SwaySure Technology Co., Ltd.,",深圳市昇维旭技术有限公司,2024/12/02,1,0,,内地企业,EL
"Taiyuan Jinke Semiconductor Technology Co., Ltd.",太原晋科半导体科技有限公司,2024/12/02,1,1,688126.0,内地企业,EL
"Ulanqab Nanda Microelectronics Materials Co., Ltd.",南大光电（乌兰察布）有限公司,2024/12/02,1,1,300346.0,内地企业,EL
"Wingtech Technology Co., Ltd.",闻泰科技股份有限公司,2024/12/02,2,2,600745.0,内地企业,EL
Wise Road Capital,北京智路资产管理有限公司,2024/12/02,,,,内地企业,EL
"Wuhan Naura Microelectronics Equipment Co., Ltd.",武汉北方华创微电子装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Wuhan Skyverse Semiconductor Technology Co., Ltd.",武汉中科飞测半导体科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
Wuhan Xinxin Semiconductor Manufacturing Company Limited,武汉新芯集成电路股份有限公司,2024/12/02,1,0,,内地企业,EL
"Wuhan Yiguang Technology Co., Ltd.",武汉颐光科技有限公司,2024/12/02,1,1,300567.0,内地企业,EL
"Wuxi Kaishitong Technology Co., Ltd.",无锡凯世通科技有限公司,2024/12/02,1,1,600641.0,内地企业,EL
"Wuxi Naura Microelectronics Equipment Co., Ltd.",无锡北方华创微电子装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Xiamen Skyverse Technology Co., Ltd.",厦门中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
"Xinlian Rongchuang Integrated Circuit Industry Development (Beijing) Co., Ltd.",芯链融创集成电路产业发展（北京）有限公司,2024/12/02,1,0,,内地企业,EL
"Xi’an Huada Jiutian Technology Co., Ltd.",西安华大九天科技有限公司,2024/12/02,1,1,301269.0,内地企业,EL
"Xi’an Naura Microelectronics Equipment Co., Ltd.",西安北方华创微电子装备有限公司,2024/12/02,1,1,2371.0,内地企业,EL
"Yusheng Micro Semiconductor (Shanghai) Co., Ltd.",御盛微半导体 （上海） 有限公司,2024/12/02,1,1,688082.0,内地企业,EL
"Yuwei Semiconductor Technology Co., Ltd.",合肥御微半导体技术有限公司,2024/12/02,2,0,,内地企业,EL
Zhangjiang Laboratory,张江实验室,2024/12/02,,,,研究所,EL
"Zhejiang Shenqihang Technology Co., Ltd.",浙江申启杭科技有限责任公司,2024/12/02,,,,内地企业,EL
"Zhejiang Zhichun Precision Manufacturing Co., Ltd.",浙江至纯精密制造有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Zhiwei Semiconductor (Shanghai) Co., Ltd.",至微半导体（上海）有限公司,2024/12/02,1,1,603690.0,内地企业,EL
Zhiyi High Purity Electronic Materials (Shanghai) Ltd.,至一高纯电子材料（上海）有限公司,2024/12/02,1,1,603690.0,内地企业,EL
"Zhuhai Cornerstone Technology Co., Ltd.",珠海基石科技有限公司,2024/12/02,,,,内地企业,EL
"Zhuhai Skyverse Technology Co., Ltd.",珠海中科飞测科技有限公司,2024/12/02,1,1,688361.0,内地企业,EL
Zibo Keyuanxin Fluorine Trading Ltd,淄博科源芯氟商贸有限公司,2024/12/02,1,1,300346.0,内地企业,EL
CERES SHIPPING LIMITED,,2024/12/03,,,,港企,SDN
EUNOMIA LIMITED,,2024/12/03,,,,港企,SDN
"GAFFODIL CO., LIMITED",,2024/12/03,,,,港企,SDN
SHANGHAI FUTURE SHIP MANAGEMENT CO LTD,上海未来船舶管理有限公司,2024/12/03,,,,内地企业,SDN
SHANGHAI LEGENDARY SHIP MANAGEMENT COMPANY LIMITED,上海传奇船舶管理有限公司,2024/12/03,,,,内地企业,SDN
"GUAN, Tianfeng",,2024/12/10,,,,个人,SDN
"SICHUAN SILENCE INFORMATION TECHNOLOGY COMPANY, LIMITED",四川赛伦斯信息技术有限公司,2024/12/10,,,,内地企业,SDN
"Beijing Zhongdun Security Technology Group Co., Ltd.",北京中盾安全科技集团有限公司,2024/12/11,,,,内地企业,EL
"Zhejiang Uniview Technologies Co., Ltd.",浙江宇视科技有限公司,2024/12/11,,,,内地企业,EL
BRECALIN HONG KONG CO LTD,,2024/12/19,,,,港企,SDN
"MASTER JOINT CO., LIMITED",,2024/12/19,,,,港企,SDN
"Chengdu RML Technology Co., Ltd.",成都雷电微力科技股份有限公司,2025/01/06,,,,内地企业,EL
"Chengdu Yaguang Electronics Co., Ltd.",成都亚光电子股份有限公司,2025/01/06,,,,内地企业,EL
"Chinese Academy of Sciences Changchun Institute of Optics, Fine Mechanics, and Physics",,2025/01/06,,,,研究所,EL
"Hefei Starwave Communication Technology Co., Ltd.",合肥星波通信技术有限公司,2025/01/06,,,,内地企业,EL
Ji Hua Laboratory,,2025/01/06,,,,研究所,EL
"Nanjing Simite Optical Instruments Co., Ltd.",南京施密特光学仪器有限公司,2025/01/06,,,,内地企业,EL
Peng Cheng Laboratory,,2025/01/06,,,,研究所,EL
Shanghai Institute of Optics and Fine Mechanics,,2025/01/06,,,,研究所,EL
"Suzhou Ultranano Precision Optoelectronics Technology Co., Ltd.",苏州超纳精密光电技术有限公司,2025/01/06,,,,内地企业,EL
"Wuhu Kewei Zhaofu Electronics Co., Ltd.",芜湖科伟兆伏电子有限公司,2025/01/06,,,,内地企业,EL
"Yaguang Technology Group Co., Ltd.",亚光科技集团股份有限公司,2025/01/06,,,,内地企业,EL
"Addsino Co., Ltd",航天工业发展股份有限公司,2025/01/07,1,,,内地企业,CMC
"Aerospace CH UAV Co., Ltd (CH UAV)",航天彩虹无人机股份有限公司,2025/01/07,,,,内地企业,CMC
"Aerospace Precision Products Co., Ltd",航天精工股份有限公司,2025/01/07,1,,,内地企业,CMC
Aisino Corporation,航天信息股份有限公司,2025/01/07,1,,,内地企业,CMC
"Anhui Sun Create Electronics Co., Ltd",安徽四创电子股份有限公司,2025/01/07,1,,,内地企业,CMC
"Autel Robotics Co., Ltd",深圳市道通智能航空技术股份有限公司,2025/01/07,,,,内地企业,CMC
"AVIC Aerospace Systems Co., Ltd",中航航空系统有限公司,2025/01/07,1,,,内地企业,CMC
"AVIC Airborne Systems Co., Ltd. (formerly China Avionics Systems Co., Ltd.)",中航机载系统股份有限公司,2025/01/07,1,,,内地企业,CMC
AVIC Asset Management Corporation Ltd,中航资产管理有限公司,2025/01/07,1,,,内地企业,CMC
AVIC Electromechanical Systems Co. Ltd,中航工业机电系统股份有限公司,2025/01/07,1,,,内地企业,CMC
"Baicells Technologies Co., Ltd",北京佰才邦技术股份有限公司,2025/01/07,,,,内地企业,CMC
Beijing Aeronautical Science & Technology Research Institute (Beijing Research Center),北京航空科学技术研究院,2025/01/07,1,,,研究所,CMC
Better Way Enterprises Limited,柏途企業有限公司,2025/01/07,1,,,港企,CMC
BGI Group,华大集团,2025/01/07,2,,,内地企业,CMC
"Changhe Aircraft Industries (Group) Co., Ltd",昌河飞机工业（集团）有限责任公司,2025/01/07,1,,,内地企业,CMC
"ChangXin Memory Technologies, Inc. (CXMT)",长鑫存储技术有限公司,2025/01/07,,,,内地企业,CMC
"Cheng Du Westone Information Industry Co., Ltd",中电科网络安全科技股份有限公司,2025/01/07,1,,,内地企业,CMC
"Chengdu Dahua Wisdom Information Technology Co., Ltd",成都大华智联信息技术有限公司,2025/01/07,1,,,内地企业,CMC
"China Aerospace Automotive Co., Ltd",中国航天汽车有限责任公司,2025/01/07,1,,,内地企业,CMC
China Airport Construction Group Corporation,中国民航机场建设集团有限公司,2025/01/07,1,,,内地企业,CMC
"China Cargo Airlines Co., Ltd",中国货运航空有限公司,2025/01/07,,,,内地企业,CMC
"China Communications Constructions USA, Inc",中国交通建设（美国）有限公司,2025/01/07,1,,,内地企业；中国交建美国子公司,CMC
"China Construction America, Inc",中建美国有限公司,2025/01/07,1,,,内地企业；中国建筑美国子公司,CMC
China COSCO SHIPPING Corporation Limited (COSCO SHIPPING),中国远洋海运集团有限公司,2025/01/07,2,,,内地企业,CMC
"China IC Capital Co., Ltd",中芯聚源私募基金管理（上海）有限公司,2025/01/07,1,,,内地企业,CMC
China International Information Services Ltd,中国国际信息服务有限公司,2025/01/07,1,,,内地企业,CMC
"China International Marine Containers (Group) Co., Ltd. (CIMC)",中国国际海运集装箱（集团）股份有限公司,2025/01/07,2,,,内地企业,CMC
"China National Chemical Engineering Co., Ltd",中国化学工程股份有限公司,2025/01/07,1,,,内地企业,CMC
"China Shipbuilding Trading Co., Ltd. (CSTC)",中国船舶工业贸易有限公司,2025/01/07,,,,内地企业,CMC
"China Traffic Construction USA, Inc",中国交通建设（美国）有限公司,2025/01/07,1,,,内地企业；中国交建美国子公司,CMC
CNOOC China Limited (CNOOC China Ltd.),中海石油（中国）有限公司,2025/01/07,1,,,内地企业,CMC
"CNOOC International Trading Co., Ltd. (CNOOC International Trading)",中海油国际贸易有限责任公司,2025/01/07,1,,,内地企业,CMC
COMAC America Corporation (CAC),中国商飞美国有限公司,2025/01/07,1,,,内地企业；中国商飞美国子公司,CMC
Commercial Aircraft Corporation of China Limited (COMAC),中国商用飞机有限责任公司,2025/01/07,2,0,,内地企业,CMC
"Contemporary Amperex Technology Co., Ltd. (CATL)",宁德时代新能源科技股份有限公司,2025/01/07,,,,内地企业,CMC
COSCO SHIPPING (North America) Inc,中远海运（北美）有限公司,2025/01/07,1,,,内地企业；中远海运北美子公司,CMC
"COSCO SHIPPING Finance Co., Ltd",中远海运集团财务有限责任公司,2025/01/07,1,,,内地企业,CMC
CSSC Offshore & Marine Engineering (Group) Company Limited (COMEC),中船海洋与防务装备股份有限公司,2025/01/07,1,,,内地企业,CMC
Forensic Genomics International (FGI),深圳华大法医科技有限公司,2025/01/07,1,,,内地企业,CMC
"GLARUN Technology Co., Ltd. ( printed page 1106)",国睿科技股份有限公司,2025/01/07,,,,内地企业,CMC
GTCOM Technology Corporation (GTCOM-US),中译语通科技（美国）有限公司,2025/01/07,1,,,内地企业；中译语通美国子公司,CMC
"Guangzhou GCI Science & Technology Co., Ltd",中电科普天科技股份有限公司,2025/01/07,1,,,内地企业,CMC
"Guangzhou Wenchong Shipyard Co., Ltd",广州文冲船厂有限责任公司,2025/01/07,1,,,内地企业,CMC
Harbin First Machinery Group Ltd,哈尔滨第一机械集团有限公司,2025/01/07,1,,,内地企业,CMC
"Heilongjiang Northern Tools Co., Ltd",黑龙江北方工具有限公司,2025/01/07,1,,,内地企业,CMC
"Huacheng (Tianjin) Ship Leasing Co., Ltd",华诚（天津）船舶租赁有限公司,2025/01/07,1,,,内地企业,CMC
John Holland Group Pty Ltd,约翰霍兰德集团有限公司,2025/01/07,1,,,内地企业；中国交建澳大利亚子公司,CMC
John Holland Services Pty Ltd,约翰霍兰德服务有限公司,2025/01/07,1,,,内地企业；中国交建澳大利亚子公司,CMC
Magnificent Tower Limited,伟塔有限公司,2025/01/07,1,,,港企,CMC
"MGI Tech Co., Ltd. (MGI)",深圳华大智造科技股份有限公司,2025/01/07,1,,,内地企业,CMC
"Oriental Blue Sky Titanium Technology Co., Ltd",东方蓝天钛金科技有限公司,2025/01/07,1,,,内地企业,CMC
"Origincell Technology Co., Ltd",原能细胞科技集团有限公司,2025/01/07,,,,内地企业,CMC
Phoenix Optics Company Limited,凤凰光学股份有限公司,2025/01/07,1,,,内地企业,CMC
"Quectel Wireless Solutions Co., Ltd",上海移远通信技术股份有限公司,2025/01/07,,,,内地企业,CMC
"SDIC Intelligence (Xiamen) Information Co., Ltd",国投智能信息科技股份有限公司,2025/01/07,,,,内地企业,CMC
Semiconductor Manufacturing International (Tianjin) Corporation (SMIC Tianjin],中芯国际集成电路制造（天津）有限公司,2025/01/07,1,,,内地企业,CMC
Semiconductor Manufacturing North China (Beijing) Corporation,中芯国际集成电路制造（北京）有限公司,2025/01/07,1,,,内地企业,CMC
"SenseTime Group, Inc",商汤集团股份有限公司,2025/01/07,,,,内地企业,CMC
"Shanghai Aircraft Manufacturing Co., Ltd. (Assembly Manufacturing Center)",上海飞机制造有限公司,2025/01/07,1,,,内地企业,CMC
"Shanghai East China Computer Co., Ltd",中电科数字技术股份有限公司,2025/01/07,1,,,内地企业,CMC
Shenyang Aircraft Design Institute,沈阳飞机设计研究所,2025/01/07,1,,,研究所,CMC
"Shenzhen Dajiang Baiwang Technology Co., Ltd",深圳市大疆百旺科技有限公司,2025/01/07,1,,,内地企业,CMC
SilTech Semiconductor Corporation,芯电半导体（上海）有限公司,2025/01/07,1,,,内地企业,CMC
"Sinotrans & CSC Holdings Co., Ltd",中国外运长航集团有限公司,2025/01/07,,,,内地企业,CMC
"SMIC, Americas",中芯国际美国子公司,2025/01/07,1,,,内地企业；中芯国际美国子公司,CMC
"Taiji Computer Co., Ltd",太极计算机股份有限公司,2025/01/07,1,,,内地企业,CMC
Tencent Holdings Limited,腾讯控股有限公司,2025/01/07,2,,,港企,CMC
"Xi'an Aerospace Tianhua Data Technology Co., Ltd",西安航天天绘数据技术有限公司,2025/01/07,1,,,内地企业,CMC
"Xi'an Aircraft Industry Group Co., Ltd",西安飞机工业（集团）有限责任公司,2025/01/07,1,,,内地企业,CMC
"Xiamen Meiya Zhongmin Electronic Technology Co., Ltd",厦门美亚中敏科技有限公司,2025/01/07,1,,,内地企业,CMC
"Zhejiang Dahua Technology Co., Ltd. (Dahua)",浙江大华技术股份有限公司,2025/01/07,,,,内地企业,CMC
AMBRA LIMITED,,2025/01/10,,,,港企,SDN
COLUMBA LIMITED,,2025/01/10,,,,港企,SDN
CRIUS LIMITED,,2025/01/10,,,,港企,SDN
GIFTED PEAK LIMITED,,2025/01/10,,,,港企,SDN
GUANGRAO LIANHE ENERGY PIPELINE CONVEYOR CO LTD,广饶县联合能源管道输送有限公司,2025/01/10,,,,内地企业,SDN
GURON TRADING LIMITED,,2025/01/10,,,,港企,SDN
HERA GAM LIMITED,,2025/01/10,,,,港企,SDN
HONG KONG HANYUAN SHIPPING CO LIMITED,,2025/01/10,,,,港企,SDN
HONG KONG YONGYE SHIPPING LIMITED,,2025/01/10,,,,港企,SDN
HONGKONG YAQING SHIPPING CO LIMITED,,2025/01/10,,,,港企,SDN
HUIHAI HONG KONG SHIPPING CO LIMITED,,2025/01/10,,,,港企,SDN
KAT DENNINGS LIMITED,,2025/01/10,,,,港企,SDN
LEPUS SAI LIMITED,,2025/01/10,,,,港企,SDN
LUSEIA MARINE SERVICES CO LTD,,2025/01/10,,,,港企,SDN
MERLUZA GROUP LIMITED,,2025/01/10,,,,港企,SDN
PROMINENT SHIPMANAGEMENT LIMITED,,2025/01/10,,,,港企,SDN
SELENA LIVELY LIMITED,,2025/01/10,,,,港企,SDN
SERPENS LIMITED,,2025/01/10,,,,港企,SDN
SHANDONG UNITED ENERGY PIPELINE TRANSPORTATION CO LTD,山东联合能源管道输送有限公司,2025/01/10,,,,内地企业,SDN
SINO SHIP MANAGEMENT COMPANY LIMITED,,2025/01/10,,,,港企,SDN
SUNRISE X TRADING CO LIMITED,,2025/01/10,,,,港企,SDN
XUANWU LUCUN SEA FREIGHT SHANGHAI CO LTD,上海玄武禄村海运有限公司,2025/01/10,,,,内地企业,SDN
XUANWU TIANJI SEA FREIGHT SHANGHAI CO LTD,上海玄武天骥海运有限公司,2025/01/10,,,,内地企业,SDN
